Source	Target
Freestar Narcissus II	자유항성 나르키소스 II
Freestar Nimitz	자유항성 니미츠
Freestar Nimitz II	자유항성 니미츠 II
Freestar Nimitz III	자유항성 니미츠 III
Freestar Observer	자유항성 감시관
Freestar officer down!	자유항성 요원 사살됐다!
Freestar owned. We can take a breather if we want.	자유항성 영역이군. 원한다면 잠깐 쉬고 가도 돼.
Freestar Pelican	자유항성 펠리컨
Freestar Pelican II	자유항성 펠리컨 II
Freestar Pikup	자유항성 픽업
Freestar Pikup II	자유항성 픽업 II
Freestar Railstar	자유항성 레일스타
Freestar Railstar II	자유항성 레일스타 II
Freestar Rambler	자유항성 램블러
Freestar Rambler II	자유항성 램블러 II
Freestar Ranger	자유항성 레인저
FreeStar Ranger Badge	자유항성 레인저 뱃지
Freestar Ranger Deputy Badge	자유항성 레인저 보안관보 배지
Freestar Ranger II	자유항성 레인저 II
Freestar Ranger Terminal	자유항성 레인저 단말기
Freestar Rangers are supposed to protect the innocent, right?	자유항성 레인저는 무고한 사람을 보호해야 하는 거 아닌가요?
Freestar Rangers Computer	자유항성 레인저 컴퓨터
Freestar Rangers have no power here.	자유항성 레인저라도 여기선 아무것도 아니야.
Freestar Rangers Mission Board	자유항성 레인저 임무 단말기
Freestar Rangers Outpost	자유항성 레인저 주재소
Freestar Rangers run the city here. Cross 'em and you're likely to get shot in the face.	자유항성 레인저가 이 도시를 지배하고 있어. 얘네한테 개겼다가는 얼굴에 바로 총 맞을걸.
Freestar Rangers Terminal	자유항성 레인저 단말기
Freestar Renegade	자유항성 레니게이드
Freestar Renegade II	자유항성 레니게이드 II
Freestar Renegade III	자유항성 레니게이드 III
Freestar Responder	자유항성 리스폰더
Freestar Responder II	자유항성 리스폰더 II
Freestar Robot Model A	자유항성 로봇 모델 A
Freestar scientists will watch your people like hawks.	자유항성 과학자들이 당신 사람들을 매의 눈으로 지켜볼 겁니다.
Freestar Sec Big Rig	자유항성 빅 릭
Freestar Sec Big Rig II	자유항성 빅 릭 II
Freestar Sec Dolphin	자유항성 돌핀
Freestar Sec Dolphin II	자유항성 돌핀 II
Freestar Sec Falcon	자유항성 팔콘
Freestar Sec Falcon II	자유항성 팔콘 II
Freestar Sec Falcon III	자유항성 팔콘 III
Freestar Sec Kfir	자유항성 크피르
Freestar Sec Kfir II	자유항성 크피르 II
Freestar Sec Kfir III	자유항성 크피르 III
Freestar Sec Kfir IV	자유항성 크피르 IV
Freestar Sec Mustang	자유항성 머스탱
Freestar Sec Mustang II	자유항성 머스탱 II
Freestar Sec Mustang III	자유항성 머스탱 III
Freestar Sec Nimitz	자유항성 니미츠
Freestar Sec Nimitz II	자유항성 니미츠 II
Freestar Sec Nimitz III	자유항성 니미츠 III
Freestar Sec PCH	자유항성 PCH
Freestar Sec PCH II	자유항성 PCH II
Freestar Sec Pikup	자유항성 픽업
Freestar Sec Pikup II	자유항성 픽업 II
Freestar Sec Railstar	자유항성 레일스타
Freestar Sec Railstar II	자유항성 레일스타 II
Freestar Sec Ranger	자유항성 레인저
Freestar Sec Ranger II	자유항성 레인저 II
Freestar Sec Star Semi	자유항성 경비대 스타 세미
Freestar Sec Star Semi II	자유항성 경비대 스타 세미 II
Freestar Security	자유항성 경비대
Freestar Security B Cargo	자유항성 경비대 화물선 B
Freestar Security B Combat	자유항성 경비대 전함 B
Freestar Security B Transport	자유항성 경비대 수송선 B
Freestar Security C Cargo	자유항성 경비대 화물선 C
Freestar Security C Combat	자유항성 경비대 전함 C
Freestar Security C Transport	자유항성 경비대 수송선 C
Freestar Security Chief	자유항성 경비대장
Freestar Security Faction	자유항성 경비대원 세력
Freestar Security Keycard	자유항성 경비대 키카드
Freestar Security stopped me on my way out of Neon. Someone must've ratted me out for smuggling contraband.	네온을 빠져나가는 길에 자유항성 경비대원들이 날 붙잡았어. 누군가가 내가 밀수품을 싣고 있다고 일러바친 게 틀림없어.
Freestar Security! Come out and surrender!	자유항성 경비대다! 나와서 항복해라!
Freestar security! Give it up!	자유항성 경비대다! 포기해!
Freestar Security! Stop right now!	자유항성 경비대다! 당장 멈춰라!
Freestar Security! Stop running!	자유항성 경비대다! 달리지 마!
Freestar security! Surrender immediately!	자유항성 경비대다! 즉시 투항하라!
Freestar Security. Stop if you know what's good for you!	자유항성 경비대다. 좋은 말 할 때 멈춰!
Freestar Settler	자유항성 정착민
Freestar Slipstream	자유항성 슬립스트림
Freestar Slipstream II	자유항성 슬립스트림 II
Freestar Space OX	자유항성 스페이스 옥스
Freestar Space OX II	자유항성 스페이스 옥스 II
Freestar Space OX III	자유항성 스페이스 옥스 III
Freestar Territory. Wandering a battlefield on a world called Niira.	자유항성 공동체 영역에 있어요. 니이라라는 행성의 옛 전쟁터를 배회하고 있죠.
Freestar Transpo	자유항성 트랜스포
Freestar Transpo II	자유항성 트랜스포 II
Freestar Transpo III	자유항성 트랜스포 III
Freestar Utility Access Key	자유항성 공동체 다용도실 열쇠
Freestar Venture	자유항성 벤처
Freestar Venture II	자유항성 벤처 II
Freestar Venture III	자유항성 벤처 III
Freestar vessel here. Respond to hail, please.	자유항성의 함선입니다. 응답 바랍니다.
Freestar Vista	자유항성 비스타
Freestar Vista II	자유항성 비스타 II
Freestar Vista III	자유항성 비스타 III
Freestar Voyager	자유항성 보이저
Freestar Voyager II	자유항성 보이저 II
Freestar Voyager III	자유항성 보이저 III
Freestar vs Crimson Fleet	자유항성 공동체 vs 크림슨 함대
Freestar vs Ecliptic	자유항성 공동체 vs 이클립틱
Freestar vs Spacers	자유항성 공동체 vs 스페이서
Freestar vs Varuun	자유항성 공동체 vs 스페이서
Freeze	동결
Freeze! *chuckles*	얼어붙어라! *킥킥 웃음*
Freeze! Neon Security!	동작 그만! 네온 경비대다!
Freezes target for <dur>.	<dur> 동안 상대를 동결시킨다.
Freezing	동결
Freezing Attacks	동결 공격
Freezing Blast	동결 공기 방출
Freezing Blast Magic Effect Damage	냉기 공기 방출 마법 효과 피해
Freezing Cold and Snow	동결 위험 추위와 눈
Freezing damage	냉기 피해
Freezing Debuffs Chance	동결에 의한 디버프 발생률
Freezing Liquid	동결 위험 액체
Freezing Rain	동결 위험 비
Freezing Vapor	동결 위험 증기
Freight Fright	공포의 화물
Freighter	화물선
Freighter Dumas. This is Freestar Ranger Lillian Hart, transmitting authentication ID.	화물선 두마스는 들어라. 나는 자유항성 레인저, 릴리안 하트다. 인증 번호를 전송하겠다.
Freighter Site	화물선 위치
Frenetic Redeemed	혼란의 대속자
Frenzies target for <dur> seconds.	목표를 <dur> 초 동안 광란에 빠트린다.
Frenzy	광란
FREON!	프레온!
Frequency Calibration	주파수 조정
Frequent enough that it's a running joke. Not so frequent that he still has credits to his name.	농담이 될 정도로 자주 있는 일이죠. 하지만 월터의 이름으로 된 크레딧이 몽땅 사라질 정도로 자주 있진 않아요.
Fresh air, huh? On a planet with no atmosphere?	바람 쐬러 나갔다고? 대기도 없는 행성에서?
Fresh air, plants. At least the dome here lets in the sun, or I'm not sure how I'd make it.	신선한 공기, 식물들. 적어도 여기 돔은 햇빛을 들여주니까 버틸 만하네요.
Fresh out of targets. Check back later. I'm sure one will rear it's ugly head eventually.	목표가 떨어졌어. 나중에 다시 확인하러 와 봐. 결국 한 놈이 모습이 드러내겠지.
Freya	프레이야
Freya I	프레이야 I
Freya II	프레이야 II
Freya III	프레이야 III
Freya IV	프레이야 IV
Freya IV-a	프레이야 IV-a
Freya IV-b	프레이야 IV-b
Freya IV-c	프레이야 IV-c
Freya IX	프레이야 IX
Freya IX-a	프레이야 IX-a
Freya IX-b	프레이야 IX-b
Freya IX-c	프레이야 IX-c
Freya V	프레이야 V
Freya VI	프레이야 VI
Freya VII	프레이야 VII
Freya VII-a	프레이야 VII-a
Freya VIII	프레이야 VIII
Freya VIII-a	프레이야 VIII-a
Freyja's Rage	프레이야의 분노
Friday	금요일
Friday.	금요일이요.
Fridge Bottom	냉장고 아래 칸
Fridge Top	냉장고 위 칸
Fried and spiced alien worms. Guaranteed safe, and loaded with protein.	튀기고 양념한 외계 벌레. 식품 안전 인증을 받았고, 단백질이 풍부하다.
Fried Pickles	튀긴 피클
Fried their engines with that last shot!	방금 전 공격으로 적의 엔진이 까맣게 타버렸다!
Friedrich Brackenridge	프레드리히 브래큰리지
Friend to one Devil, friend to 'em all.	한 데블의 친구면 모든 데블의 친구지.
Friend, I don't get paid to chit-chat about work.	친구, 난 일 얘기하는 데 돈 받는 게 아니야.
Friend, I've gotta confess I'm not much in the mood for conversation.	친구, 솔직히 말해서 지금 대화할 기분이 아닌데.
Friendly Captain	친절한 선장
Friendly Contact	우호 세력과의 접촉
Friendly down. Be on alert!	아군이 당했다. 경계해라!
Friendly Grandma	친절한 할머니
Friendly Grav Drive operational.	우리 중력 구동기가 작동 가능한 상태야.
Friendly Landing - Aid	친절한 인물의 착륙 - 소모품
Friendly Landing - Vendors	친절한 인물의 착륙 - 상인
Friendly reminder... if you take your suit off here then say goodbye to your skin.	좋은 뜻으로 하는 말인데... 여기서 우주복 벗으면 피부랑은 작별할 거야.
Friendly shields are back.	아군의 보호막 복구 됨.
Friendly territory here. United Colonies.	여긴 아군 영토야. 식민지 연합 말이야.
Friendly territory. Sort of. UC.	아군 영역이야. 뭐, 어느 정도는. 식민지 연합의.
Friendly thrusters took a beating.	추력기 손상됐어.
Friendo is more... for people I do not know, but wish to know better, like a customer, or someone like you.	프렌도는 좀 더... 잘 모르지만, 더 잘 알고 싶은, 이를테면 커스토머나, 당신 같은 분을 대상으로 씁니다.
Friends are hard to come by these days. Glad to count you among them.	요즘은 친구 만나기도 쉽지 않지. 당신을 친구 목록에 추가하게 돼서 반갑군.
Friends call me Ernesto. Actually, everyone does.	친구들은 에르네스토라고 불러요. 실은 다들 그리 부르죠.
Friends don't let friends drink alone.	친구라면 친구가 혼자 술 마시게 놔두진 않지.
Friends Like These	이런 친구들과 함께라면
Friends trust friends with information.	친구라면 친구의 정보를 신뢰하겠지.
Friends visit, Barrett. But I suppose if you're down on your luck, a good lawyer is a friend to just about everybody.	친구는 서로 찾아가는 거예요. 배럿. 하지만 운이 안 좋을 때는 좋은 변호사가 거의 모든 사람에게 친구가 되겠죠.
Friends, acquaintances, and other locals call me Booth. You can call me Sergeant Booth.	친구들, 아는 사람들, 그리고 다른 현지인들은 저를 부스라고 부르죠. 당신은 부스 상사라고 불러주세요.
Friends, lovers, detectives, explorers... not too bad.	친구, 애인, 탐정, 탐험가... 전부 나쁘지 않아.
Frigid Palm	냉동 야자
Fritters made from a batter of potatoes, eggs, onions and either flour or matzo meal.	감자, 달걀, 양파로 속을 만들고 밀가루나 무교병 반죽으로 감싼 튀김.
From a criminal to a cop. Go figure.	범죄자에서 경찰이 되다니, 말도 안 되는 것 같습니다.
From a hundred years ago, huh.	100년 전 사람이랬지, 참.
From accursed to Penitent.	저주받은 자에서 회개하는 자로.
From across the vast multiverse, a friendly version of yourself arrives, armed and ready to lend aid.	드넓은 다중우주에서 무장하여 나를 도울 준비가 되어있는 또 다른 나를 소환합니다.
From Alex T.	알렉스 T. 보냄.
From bad people! Mostly...	나쁜 놈들한테서야! 대부분은...
From Billy K	빌리 K. 보냄
From Billy K.	빌리 K. 보냄.
From chair of Constellation to pack mule. Sigh.	컨스텔레이션 의장에서 짐꾼으로 전락하다니. 하아.
From everyone.	누구라곤 안 했다.
From everything I've seen she's been a pure positive for Constellation. Heck, Sarah vouched for her. Good enough for me.	내가 보기에는 컨스텔레이션에 완전 좋은 역할을 해 주고 있어. 나 참, 사라도 보증했잖아. 그럼 충분하지.
From flattery to insults?	칭찬하다가 갑자기 욕하는 거야?
From here humanity sprang forth from Earth like bacteria riding a sneeze.	여기서 인류가 재채기에 섞인 박테리아처럼 튀어나온 거구나.
From here, the three co-equal divisions of the UC government work together to advance the cause of the Colonies.	식민지 연합 정부 내에서 같은 위치에 있는 세 부처가 우리 연합을 발전시키기 위해 함께 노력하고 있지.
